"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Thu May 09 2024 10:00:00 GMT+0530 (India Standard Time)","336.90","344.65","326.45","334.05","9550.00","247100.00","402.26"
"Thu May 09 2024 10:05:00 GMT+0530 (India Standard Time)","334.05","343.70","333.60","338.75","5925.00","249325.00","400.15"
"Thu May 09 2024 10:10:00 GMT+0530 (India Standard Time)","338.75","341.35","313.40","316.50","30350.00","249950.00","392.07"
"Thu May 09 2024 10:15:00 GMT+0530 (India Standard Time)","316.50","324.65","311.00","319.90","23450.00","256425.00","379.13"
"Thu May 09 2024 10:20:00 GMT+0530 (India Standard Time)","319.10","319.10","285.00","285.75","79925.00","284950.00","369.55"
"Thu May 09 2024 10:25:00 GMT+0530 (India Standard Time)","286.25","287.80","272.05","279.35","64150.00","305525.00","344.54"
"Thu May 09 2024 10:30:00 GMT+0530 (India Standard Time)","279.35","290.00","276.30","287.75","48675.00","312600.00","344.40"
"Thu May 09 2024 10:35:00 GMT+0530 (India Standard Time)","287.55","291.50","281.25","285.15","24225.00","319875.00","343.27"
"Thu May 09 2024 10:40:00 GMT+0530 (India Standard Time)","285.15","287.95","275.00","277.00","22225.00","321325.00","335.79"
"Thu May 09 2024 10:45:00 GMT+0530 (India Standard Time)","276.65","280.50","268.10","271.40","52900.00","330800.00","326.17"
"Thu May 09 2024 10:50:00 GMT+0530 (India Standard Time)","271.40","281.50","270.15","273.05","40325.00","346450.00","325.15"
"Thu May 09 2024 10:55:00 GMT+0530 (India Standard Time)","272.00","287.35","267.80","283.00","30625.00","349150.00","325.15"
"Thu May 09 2024 11:00:00 GMT+0530 (India Standard Time)","283.00","283.30","272.60","277.45","9050.00","354750.00","325.15"
"Thu May 09 2024 11:05:00 GMT+0530 (India Standard Time)","277.45","277.45","261.95","268.95","32425.00","364800.00","317.49"
"Thu May 09 2024 11:10:00 GMT+0530 (India Standard Time)","268.95","269.95","264.80","267.00","16250.00","369075.00","310.55"
"Thu May 09 2024 11:15:00 GMT+0530 (India Standard Time)","267.00","271.90","263.55","263.85","25625.00","375075.00","308.31"
"Thu May 09 2024 11:20:00 GMT+0530 (India Standard Time)","263.85","270.15","259.30","263.00","30600.00","383025.00","304.16"
"Thu May 09 2024 11:25:00 GMT+0530 (India Standard Time)","263.60","272.40","261.65","264.65","20925.00","386550.00","304.16"
"Thu May 09 2024 11:30:00 GMT+0530 (India Standard Time)","264.65","276.25","258.50","273.30","44525.00","395725.00","304.16"
"Thu May 09 2024 11:35:00 GMT+0530 (India Standard Time)","273.30","283.20","270.50","282.95","41050.00","400050.00","304.16"
"Thu May 09 2024 11:40:00 GMT+0530 (India Standard Time)","283.00","288.35","277.25","282.95","30675.00","398100.00","304.16"
"Thu May 09 2024 11:45:00 GMT+0530 (India Standard Time)","282.70","293.45","280.65","284.20","61425.00","394075.00","304.16"
"Thu May 09 2024 11:50:00 GMT+0530 (India Standard Time)","284.20","293.00","278.00","278.60","21250.00","395400.00","304.16"
"Thu May 09 2024 11:55:00 GMT+0530 (India Standard Time)","278.20","286.00","273.95","284.00","19350.00","399375.00","304.16"
"Thu May 09 2024 12:00:00 GMT+0530 (India Standard Time)","284.00","287.80","279.05","283.00","8950.00","400075.00","304.16"
"Thu May 09 2024 12:05:00 GMT+0530 (India Standard Time)","283.00","283.80","277.50","277.50","8400.00","401350.00","304.16"
"Thu May 09 2024 12:10:00 GMT+0530 (India Standard Time)","277.50","287.00","275.70","285.50","13375.00","401375.00","304.16"
"Thu May 09 2024 12:15:00 GMT+0530 (India Standard Time)","285.50","303.00","282.25","297.95","50125.00","392900.00","304.16"
"Thu May 09 2024 12:20:00 GMT+0530 (India Standard Time)","297.95","301.30","293.05","294.85","29400.00","394500.00","304.16"
"Thu May 09 2024 12:25:00 GMT+0530 (India Standard Time)","294.85","294.85","277.70","280.05","22325.00","390000.00","304.16"
"Thu May 09 2024 12:30:00 GMT+0530 (India Standard Time)","280.05","283.75","273.05","283.75","19000.00","391100.00","304.16"
"Thu May 09 2024 12:35:00 GMT+0530 (India Standard Time)","283.75","285.95","266.65","270.70","29475.00","389425.00","304.16"
"Thu May 09 2024 12:40:00 GMT+0530 (India Standard Time)","269.00","273.00","262.00","265.50","30850.00","397800.00","304.16"
"Thu May 09 2024 12:45:00 GMT+0530 (India Standard Time)","265.50","269.35","235.75","240.50","130125.00","412625.00","300.89"
"Thu May 09 2024 12:50:00 GMT+0530 (India Standard Time)","240.50","242.65","218.00","224.90","170250.00","439800.00","282.32"
"Thu May 09 2024 12:55:00 GMT+0530 (India Standard Time)","224.90","225.35","210.80","221.25","278825.00","546750.00","268.88"
"Thu May 09 2024 13:00:00 GMT+0530 (India Standard Time)","221.15","231.05","220.00","229.25","158225.00","612875.00","268.88"
"Thu May 09 2024 13:05:00 GMT+0530 (India Standard Time)","229.25","232.60","223.65","225.50","128150.00","625025.00","268.88"
"Thu May 09 2024 13:10:00 GMT+0530 (India Standard Time)","225.50","226.70","220.30","225.20","85375.00","637425.00","265.00"
"Thu May 09 2024 13:15:00 GMT+0530 (India Standard Time)","225.15","227.70","221.95","223.45","87900.00","659175.00","262.86"
"Thu May 09 2024 13:20:00 GMT+0530 (India Standard Time)","223.45","223.65","203.25","203.70","226250.00","677975.00","254.80"
"Thu May 09 2024 13:25:00 GMT+0530 (India Standard Time)","203.30","221.00","203.00","217.30","300650.00","806150.00","254.80"
"Thu May 09 2024 13:30:00 GMT+0530 (India Standard Time)","217.30","223.15","213.40","217.45","124025.00","819475.00","254.80"
"Thu May 09 2024 13:35:00 GMT+0530 (India Standard Time)","218.05","224.00","215.55","223.85","88150.00","843700.00","254.80"
"Thu May 09 2024 13:40:00 GMT+0530 (India Standard Time)","224.00","228.15","216.75","219.15","173700.00","855800.00","254.80"
"Thu May 09 2024 13:45:00 GMT+0530 (India Standard Time)","219.10","236.30","218.00","231.10","256725.00","823975.00","254.80"
"Thu May 09 2024 13:50:00 GMT+0530 (India Standard Time)","230.85","232.20","215.90","217.90","149300.00","804250.00","254.80"
"Thu May 09 2024 13:55:00 GMT+0530 (India Standard Time)","218.15","221.20","210.80","216.05","152700.00","833400.00","254.80"
"Thu May 09 2024 14:00:00 GMT+0530 (India Standard Time)","216.40","218.00","205.95","216.50","172725.00","876400.00","251.67"
"Thu May 09 2024 14:05:00 GMT+0530 (India Standard Time)","216.00","229.45","214.95","228.20","276350.00","900375.00","251.67"
"Thu May 09 2024 14:10:00 GMT+0530 (India Standard Time)","228.85","229.90","220.05","227.05","131450.00","933700.00","251.67"
"Thu May 09 2024 14:15:00 GMT+0530 (India Standard Time)","227.45","228.40","219.00","220.55","127750.00","942475.00","251.67"
"Thu May 09 2024 14:20:00 GMT+0530 (India Standard Time)","220.55","232.95","219.00","220.05","260600.00","947025.00","251.67"
"Thu May 09 2024 14:25:00 GMT+0530 (India Standard Time)","219.60","225.65","213.75","216.90","160750.00","933375.00","251.67"
"Thu May 09 2024 14:30:00 GMT+0530 (India Standard Time)","216.90","217.50","208.05","212.20","219750.00","997375.00","249.02"
"Thu May 09 2024 14:35:00 GMT+0530 (India Standard Time)","211.95","216.85","198.35","203.50","510375.00","1035675.00","246.60"
"Thu May 09 2024 14:40:00 GMT+0530 (India Standard Time)","203.15","206.35","186.10","187.80","737650.00","1275400.00","238.33"
"Thu May 09 2024 14:45:00 GMT+0530 (India Standard Time)","187.85","202.00","187.05","200.35","675600.00","1501850.00","237.02"
"Thu May 09 2024 14:50:00 GMT+0530 (India Standard Time)","200.85","212.10","198.80","200.55","846950.00","1532950.00","237.02"
"Thu May 09 2024 14:55:00 GMT+0530 (India Standard Time)","201.35","202.70","193.50","196.40","578550.00","1748725.00","237.02"
"Thu May 09 2024 15:00:00 GMT+0530 (India Standard Time)","196.20","196.25","185.50","188.70","793775.00","1851225.00","229.88"
"Thu May 09 2024 15:05:00 GMT+0530 (India Standard Time)","188.60","190.75","180.80","188.25","622650.00","1945100.00","223.47"
"Thu May 09 2024 15:10:00 GMT+0530 (India Standard Time)","188.55","191.40","173.65","175.15","634375.00","2038200.00","222.44"
"Thu May 09 2024 15:15:00 GMT+0530 (India Standard Time)","175.00","181.85","174.70","176.40","763625.00","2218650.00","215.55"
"Thu May 09 2024 15:20:00 GMT+0530 (India Standard Time)","177.05","178.00","169.00","172.85","633875.00","2293625.00","209.31"
"Thu May 09 2024 15:25:00 GMT+0530 (India Standard Time)","172.65","184.00","172.30","180.00","1017025.00","2406525.00","209.31"
"Fri May 10 2024 09:15:00 GMT+0530 (India Standard Time)","182.00","200.00","180.00","181.30","2725700.00","2837775.00","209.31"
"Fri May 10 2024 09:20:00 GMT+0530 (India Standard Time)","181.30","202.55","176.55","202.50","2860450.00","3244575.00","209.31"
"Fri May 10 2024 09:25:00 GMT+0530 (India Standard Time)","203.40","218.00","201.40","216.15","3070925.00","3401925.00","164.25"
"Fri May 10 2024 09:30:00 GMT+0530 (India Standard Time)","216.15","219.50","206.45","207.70","1972725.00","3474075.00","168.43"
"Fri May 10 2024 09:35:00 GMT+0530 (India Standard Time)","207.70","215.30","201.00","204.05","1571750.00","3600625.00","168.43"
"Fri May 10 2024 09:40:00 GMT+0530 (India Standard Time)","204.55","225.95","197.05","223.70","2642825.00","3682150.00","168.43"
"Fri May 10 2024 09:45:00 GMT+0530 (India Standard Time)","223.70","229.65","218.60","226.10","1676725.00","3456750.00","176.22"
"Fri May 10 2024 09:50:00 GMT+0530 (India Standard Time)","226.10","250.00","219.45","247.40","2230850.00","3272000.00","180.57"
"Fri May 10 2024 09:55:00 GMT+0530 (India Standard Time)","247.40","257.95","242.05","255.40","1497750.00","3162775.00","196.76"
"Fri May 10 2024 10:00:00 GMT+0530 (India Standard Time)","255.40","258.00","243.00","249.00","968700.00","3143200.00","198.44"
"Fri May 10 2024 10:05:00 GMT+0530 (India Standard Time)","249.00","259.70","241.05","249.00","885650.00","3131150.00","198.44"
"Fri May 10 2024 10:10:00 GMT+0530 (India Standard Time)","249.00","257.50","245.00","250.45","532050.00","3095550.00","200.79"
"Fri May 10 2024 10:15:00 GMT+0530 (India Standard Time)","250.45","263.75","245.10","255.30","826800.00","3043425.00","203.18"
"Fri May 10 2024 10:20:00 GMT+0530 (India Standard Time)","255.50","255.90","227.70","239.45","1129925.00","2985275.00","203.18"
"Fri May 10 2024 10:25:00 GMT+0530 (India Standard Time)","239.45","246.75","232.50","237.25","424325.00","2981450.00","203.18"
"Fri May 10 2024 10:30:00 GMT+0530 (India Standard Time)","237.25","244.40","227.65","240.40","653725.00","2972575.00","203.18"
"Fri May 10 2024 10:35:00 GMT+0530 (India Standard Time)","240.40","246.80","234.15","237.45","528075.00","3000550.00","203.18"
"Fri May 10 2024 10:40:00 GMT+0530 (India Standard Time)","238.00","239.20","229.60","233.20","271750.00","3004250.00","203.18"
"Fri May 10 2024 10:45:00 GMT+0530 (India Standard Time)","233.25","234.00","207.60","216.00","1053600.00","2973300.00","203.18"
"Fri May 10 2024 10:50:00 GMT+0530 (India Standard Time)","216.40","218.60","191.70","195.70","1353025.00","2979150.00","261.72"
"Fri May 10 2024 10:55:00 GMT+0530 (India Standard Time)","195.05","204.50","192.20","198.25","963625.00","3060125.00","252.11"
"Fri May 10 2024 11:00:00 GMT+0530 (India Standard Time)","198.50","201.60","190.95","197.85","838875.00","3158725.00","246.92"
"Fri May 10 2024 11:05:00 GMT+0530 (India Standard Time)","197.85","214.20","197.85","208.85","1117350.00","3170525.00","246.92"
"Fri May 10 2024 11:10:00 GMT+0530 (India Standard Time)","208.85","214.40","206.30","208.75","548825.00","3155875.00","246.92"
"Fri May 10 2024 11:15:00 GMT+0530 (India Standard Time)","208.75","220.30","202.70","219.00","873650.00","3169450.00","246.92"
"Fri May 10 2024 11:20:00 GMT+0530 (India Standard Time)","219.00","228.70","215.30","228.15","993400.00","3162500.00","246.92"
"Fri May 10 2024 11:25:00 GMT+0530 (India Standard Time)","228.05","230.50","216.30","219.35","787225.00","3089900.00","246.92"
"Fri May 10 2024 11:30:00 GMT+0530 (India Standard Time)","219.35","220.00","209.05","209.20","535175.00","3057075.00","246.92"
"Fri May 10 2024 11:35:00 GMT+0530 (India Standard Time)","209.20","211.90","198.20","203.60","553775.00","3034400.00","246.92"
"Fri May 10 2024 11:40:00 GMT+0530 (India Standard Time)","203.60","206.75","196.30","202.05","618250.00","3050375.00","243.42"
"Fri May 10 2024 11:45:00 GMT+0530 (India Standard Time)","202.60","204.20","189.95","193.00","707350.00","3121375.00","239.09"
"Fri May 10 2024 11:50:00 GMT+0530 (India Standard Time)","192.90","195.70","187.05","191.55","693425.00","3129250.00","231.10"
"Fri May 10 2024 11:55:00 GMT+0530 (India Standard Time)","191.55","193.50","182.80","190.00","788400.00","3163950.00","226.78"
"Fri May 10 2024 12:00:00 GMT+0530 (India Standard Time)","190.00","197.45","189.80","191.70","888350.00","3340175.00","226.78"
"Fri May 10 2024 12:05:00 GMT+0530 (India Standard Time)","191.70","197.45","187.40","195.85","680225.00","3419475.00","226.78"
"Fri May 10 2024 12:10:00 GMT+0530 (India Standard Time)","196.05","198.50","186.85","190.10","671725.00","3402175.00","226.78"
