"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Mon May 13 2024 09:30:00 GMT+0530 (India Standard Time)","34.65","36.05","27.45","27.80","1656675.00","5068750.00","52.75"
"Mon May 13 2024 09:35:00 GMT+0530 (India Standard Time)","27.80","29.75","24.85","25.20","1853750.00","5141575.00","47.40"
"Mon May 13 2024 09:40:00 GMT+0530 (India Standard Time)","25.20","27.15","22.15","22.60","1256950.00","5091475.00","44.02"
"Mon May 13 2024 09:45:00 GMT+0530 (India Standard Time)","22.60","25.85","22.50","25.45","1003800.00","5212650.00","42.21"
"Mon May 13 2024 09:50:00 GMT+0530 (India Standard Time)","25.45","26.35","22.40","22.70","1276750.00","5004950.00","41.53"
"Mon May 13 2024 09:55:00 GMT+0530 (India Standard Time)","22.70","23.30","20.40","21.10","812725.00","5057125.00","37.80"
"Mon May 13 2024 10:00:00 GMT+0530 (India Standard Time)","21.10","21.15","18.20","19.65","1618150.00","5124450.00","34.61"
"Mon May 13 2024 10:05:00 GMT+0530 (India Standard Time)","19.60","20.40","18.80","20.40","630450.00","5166650.00","33.09"
"Mon May 13 2024 10:10:00 GMT+0530 (India Standard Time)","20.40","21.95","19.80","21.65","717850.00","5208750.00","33.09"
"Mon May 13 2024 10:15:00 GMT+0530 (India Standard Time)","21.65","21.70","18.25","19.50","743250.00","5200075.00","32.15"
"Mon May 13 2024 10:20:00 GMT+0530 (India Standard Time)","19.50","21.00","18.60","20.75","482125.00","5212300.00","31.27"
"Mon May 13 2024 10:25:00 GMT+0530 (India Standard Time)","20.75","22.55","20.05","20.25","517775.00","5185475.00","31.27"
"Mon May 13 2024 10:30:00 GMT+0530 (India Standard Time)","20.25","20.50","18.15","18.80","585525.00","5300650.00","29.67"
"Mon May 13 2024 10:35:00 GMT+0530 (India Standard Time)","18.80","19.10","16.35","16.80","673650.00","5445050.00","27.77"
"Mon May 13 2024 10:40:00 GMT+0530 (India Standard Time)","16.75","17.40","16.00","16.50","613900.00","5408025.00","25.91"
"Mon May 13 2024 10:45:00 GMT+0530 (India Standard Time)","16.50","16.85","15.30","16.75","1025000.00","5759550.00","24.64"
"Mon May 13 2024 10:50:00 GMT+0530 (India Standard Time)","16.75","18.30","16.20","18.10","616150.00","5721450.00","24.64"
"Mon May 13 2024 10:55:00 GMT+0530 (India Standard Time)","18.10","18.85","17.30","18.25","554050.00","5579200.00","24.64"
"Mon May 13 2024 11:00:00 GMT+0530 (India Standard Time)","18.25","20.35","17.70","20.00","666575.00","5491300.00","24.64"
"Mon May 13 2024 11:05:00 GMT+0530 (India Standard Time)","20.00","27.45","19.75","26.05","1584075.00","5442750.00","16.34"
"Mon May 13 2024 11:10:00 GMT+0530 (India Standard Time)","26.05","26.55","22.05","22.80","694375.00","5439000.00","16.34"
"Mon May 13 2024 11:15:00 GMT+0530 (India Standard Time)","22.80","26.65","22.80","24.75","790075.00","5424825.00","16.34"
"Mon May 13 2024 11:20:00 GMT+0530 (India Standard Time)","24.80","26.70","23.10","23.30","891700.00","5420475.00","16.34"
"Mon May 13 2024 11:25:00 GMT+0530 (India Standard Time)","23.30","26.25","22.95","25.25","966500.00","5363700.00","16.34"
"Mon May 13 2024 11:30:00 GMT+0530 (India Standard Time)","25.25","29.85","24.25","29.05","956275.00","5399125.00","16.34"
"Mon May 13 2024 11:35:00 GMT+0530 (India Standard Time)","29.05","33.10","27.50","30.40","1587600.00","5292225.00","18.10"
"Mon May 13 2024 11:40:00 GMT+0530 (India Standard Time)","30.50","30.60","27.50","27.60","808775.00","5318750.00","18.10"
"Mon May 13 2024 11:45:00 GMT+0530 (India Standard Time)","27.50","28.50","24.15","25.20","681300.00","5322275.00","18.10"
"Mon May 13 2024 11:50:00 GMT+0530 (India Standard Time)","25.20","29.65","25.20","28.95","536000.00","5252700.00","18.10"
"Mon May 13 2024 11:55:00 GMT+0530 (India Standard Time)","28.95","29.50","26.75","27.90","425425.00","5282200.00","18.10"
"Mon May 13 2024 12:00:00 GMT+0530 (India Standard Time)","27.90","31.30","27.55","31.00","572825.00","5287175.00","18.10"
"Mon May 13 2024 12:05:00 GMT+0530 (India Standard Time)","31.00","31.90","28.50","29.05","620375.00","5317375.00","18.84"
"Mon May 13 2024 12:10:00 GMT+0530 (India Standard Time)","29.15","31.50","27.50","30.30","549875.00","5329475.00","18.84"
"Mon May 13 2024 12:15:00 GMT+0530 (India Standard Time)","30.30","32.15","26.50","28.30","812125.00","5295850.00","18.84"
"Mon May 13 2024 12:20:00 GMT+0530 (India Standard Time)","28.30","31.10","27.60","30.45","343450.00","5275850.00","18.84"
"Mon May 13 2024 12:25:00 GMT+0530 (India Standard Time)","30.45","38.00","29.95","37.30","1644125.00","5139025.00","20.25"
"Mon May 13 2024 12:30:00 GMT+0530 (India Standard Time)","37.30","38.85","34.25","37.00","1338850.00","5276975.00","22.81"
"Mon May 13 2024 12:35:00 GMT+0530 (India Standard Time)","37.05","39.50","35.30","38.40","824325.00","5243950.00","23.83"
"Mon May 13 2024 12:40:00 GMT+0530 (India Standard Time)","38.65","40.55","35.10","36.00","1060000.00","5291350.00","23.85"
"Mon May 13 2024 12:45:00 GMT+0530 (India Standard Time)","36.00","36.20","30.15","33.70","963425.00","5275250.00","23.85"
"Mon May 13 2024 12:50:00 GMT+0530 (India Standard Time)","33.70","34.45","29.45","32.55","581900.00","5332675.00","23.85"
"Mon May 13 2024 12:55:00 GMT+0530 (India Standard Time)","32.60","35.10","32.50","34.90","381675.00","5321925.00","23.85"
"Mon May 13 2024 13:00:00 GMT+0530 (India Standard Time)","34.90","36.90","32.85","32.95","486200.00","5330900.00","23.85"
"Mon May 13 2024 13:05:00 GMT+0530 (India Standard Time)","33.05","37.00","32.95","35.75","427200.00","5316250.00","23.85"
"Mon May 13 2024 13:10:00 GMT+0530 (India Standard Time)","35.85","38.30","34.60","37.20","544525.00","5310100.00","23.85"
"Mon May 13 2024 13:15:00 GMT+0530 (India Standard Time)","37.00","38.85","32.75","32.85","655325.00","5324375.00","23.85"
"Mon May 13 2024 13:20:00 GMT+0530 (India Standard Time)","32.85","34.25","22.75","23.35","1408250.00","5259100.00","45.18"
"Mon May 13 2024 13:25:00 GMT+0530 (India Standard Time)","23.35","27.00","23.35","24.90","686025.00","5280275.00","41.04"
"Mon May 13 2024 13:30:00 GMT+0530 (India Standard Time)","24.90","25.45","18.85","20.20","1240600.00","5248900.00","38.58"
"Mon May 13 2024 13:35:00 GMT+0530 (India Standard Time)","20.35","23.00","19.85","22.65","830125.00","5343150.00","36.85"
"Mon May 13 2024 13:40:00 GMT+0530 (India Standard Time)","22.70","25.50","21.60","25.20","524050.00","5338300.00","36.85"
"Mon May 13 2024 13:45:00 GMT+0530 (India Standard Time)","25.20","32.10","22.70","31.00","1096800.00","5409650.00","36.85"
"Mon May 13 2024 13:50:00 GMT+0530 (India Standard Time)","31.00","48.20","30.90","47.55","2567300.00","5395875.00","17.74"
"Mon May 13 2024 13:55:00 GMT+0530 (India Standard Time)","47.55","54.95","43.00","54.50","2781375.00","5171350.00","25.16"
"Mon May 13 2024 14:00:00 GMT+0530 (India Standard Time)","54.65","57.40","47.20","47.30","2029700.00","5110925.00","27.51"
"Mon May 13 2024 14:05:00 GMT+0530 (India Standard Time)","46.90","53.45","46.20","47.65","1395425.00","5065525.00","27.51"
"Mon May 13 2024 14:10:00 GMT+0530 (India Standard Time)","47.95","54.55","45.00","53.85","1359700.00","5321675.00","27.51"
"Mon May 13 2024 14:15:00 GMT+0530 (India Standard Time)","53.85","60.30","52.15","53.50","2014750.00","5385025.00","31.33"
"Mon May 13 2024 14:20:00 GMT+0530 (India Standard Time)","53.50","53.50","45.35","49.50","1423550.00","5425400.00","31.33"
"Mon May 13 2024 14:25:00 GMT+0530 (India Standard Time)","49.35","52.75","46.15","52.25","852325.00","5604200.00","31.33"
"Mon May 13 2024 14:30:00 GMT+0530 (India Standard Time)","52.50","59.50","51.85","53.45","1297375.00","5616300.00","31.73"
"Mon May 13 2024 14:35:00 GMT+0530 (India Standard Time)","53.45","58.60","52.30","56.60","953050.00","5633200.00","32.23"
"Mon May 13 2024 14:40:00 GMT+0530 (India Standard Time)","56.60","57.35","51.00","56.40","970850.00","5588750.00","32.23"
"Mon May 13 2024 14:45:00 GMT+0530 (India Standard Time)","56.40","58.20","51.75","53.45","757675.00","5612825.00","32.82"
"Mon May 13 2024 14:50:00 GMT+0530 (India Standard Time)","53.45","57.90","50.00","56.40","907275.00","5603525.00","32.82"
"Mon May 13 2024 14:55:00 GMT+0530 (India Standard Time)","56.45","57.25","51.30","52.95","712450.00","5596850.00","32.82"
"Mon May 13 2024 15:00:00 GMT+0530 (India Standard Time)","52.95","55.80","36.70","41.75","2239200.00","5502575.00","32.82"
"Mon May 13 2024 15:05:00 GMT+0530 (India Standard Time)","41.85","47.45","40.95","45.40","939275.00","5540700.00","32.82"
"Mon May 13 2024 15:10:00 GMT+0530 (India Standard Time)","45.60","46.15","42.60","43.95","722200.00","5463300.00","32.82"
