"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Thu May 09 2024 14:05:00 GMT+0530 (India Standard Time)","282.50","298.05","281.40","296.85","15850.00","76525.00","320.51"
"Thu May 09 2024 14:10:00 GMT+0530 (India Standard Time)","296.85","296.85","286.20","294.85","6625.00","74500.00","320.51"
"Thu May 09 2024 14:15:00 GMT+0530 (India Standard Time)","294.85","295.00","285.30","286.80","6050.00","74875.00","320.51"
"Thu May 09 2024 14:20:00 GMT+0530 (India Standard Time)","286.80","302.35","286.00","286.75","10625.00","74525.00","320.51"
"Thu May 09 2024 14:25:00 GMT+0530 (India Standard Time)","286.75","294.00","279.00","282.00","11175.00","72300.00","320.51"
"Thu May 09 2024 14:30:00 GMT+0530 (India Standard Time)","283.20","283.55","273.25","278.00","37050.00","88825.00","319.24"
"Thu May 09 2024 14:35:00 GMT+0530 (India Standard Time)","278.00","283.50","262.00","267.45","30950.00","90550.00","316.97"
"Thu May 09 2024 14:40:00 GMT+0530 (India Standard Time)","267.45","270.90","247.00","249.15","63400.00","99175.00","307.10"
"Thu May 09 2024 14:45:00 GMT+0530 (India Standard Time)","249.15","266.20","247.70","262.70","88375.00","136650.00","306.15"
"Thu May 09 2024 14:50:00 GMT+0530 (India Standard Time)","262.70","278.00","262.55","264.75","68400.00","129900.00","306.15"
"Thu May 09 2024 14:55:00 GMT+0530 (India Standard Time)","264.75","266.70","256.65","259.45","48075.00","150250.00","306.15"
"Thu May 09 2024 15:00:00 GMT+0530 (India Standard Time)","259.45","259.50","246.60","250.00","65025.00","172425.00","298.12"
"Thu May 09 2024 15:05:00 GMT+0530 (India Standard Time)","250.00","253.65","241.00","250.25","130575.00","186475.00","291.37"
"Thu May 09 2024 15:10:00 GMT+0530 (India Standard Time)","250.25","253.35","233.00","234.80","120100.00","264500.00","289.65"
"Thu May 09 2024 15:15:00 GMT+0530 (India Standard Time)","234.60","240.95","233.60","234.35","187575.00","341750.00","280.26"
"Thu May 09 2024 15:20:00 GMT+0530 (India Standard Time)","235.00","236.10","225.45","229.75","197975.00","358525.00","272.19"
"Thu May 09 2024 15:25:00 GMT+0530 (India Standard Time)","230.00","244.15","228.60","239.00","228775.00","395975.00","272.19"
"Fri May 10 2024 09:15:00 GMT+0530 (India Standard Time)","269.40","269.40","231.15","242.35","483075.00","447200.00","272.19"
