"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Mon May 13 2024 10:15:00 GMT+0530 (India Standard Time)","74.55","74.65","64.25","68.00","403350.00","2168075.00","102.64"
"Mon May 13 2024 10:20:00 GMT+0530 (India Standard Time)","68.00","72.15","64.40","71.45","335375.00","2170350.00","100.05"
"Mon May 13 2024 10:25:00 GMT+0530 (India Standard Time)","71.45","77.95","70.20","71.15","440625.00","2137550.00","100.05"
"Mon May 13 2024 10:30:00 GMT+0530 (India Standard Time)","71.15","71.80","64.25","66.20","272450.00","2163050.00","97.45"
"Mon May 13 2024 10:35:00 GMT+0530 (India Standard Time)","66.20","66.70","57.95","59.45","395500.00","2199175.00","91.30"
"Mon May 13 2024 10:40:00 GMT+0530 (India Standard Time)","59.45","60.95","56.30","58.40","413225.00","2175300.00","85.45"
"Mon May 13 2024 10:45:00 GMT+0530 (India Standard Time)","58.40","61.00","54.60","60.40","419500.00","2235750.00","83.54"
"Mon May 13 2024 10:50:00 GMT+0530 (India Standard Time)","60.60","67.75","58.35","67.20","408750.00","2196075.00","83.54"
"Mon May 13 2024 10:55:00 GMT+0530 (India Standard Time)","67.30","70.00","64.50","68.25","281025.00","2177800.00","83.54"
"Mon May 13 2024 11:00:00 GMT+0530 (India Standard Time)","68.25","74.85","66.20","73.15","526375.00","2156600.00","83.54"
"Mon May 13 2024 11:05:00 GMT+0530 (India Standard Time)","73.15","93.25","72.30","90.10","1137375.00","2080700.00","52.46"
"Mon May 13 2024 11:10:00 GMT+0530 (India Standard Time)","90.10","90.95","80.30","81.95","464250.00","2050800.00","55.08"
"Mon May 13 2024 11:15:00 GMT+0530 (India Standard Time)","81.95","95.70","81.95","90.70","918700.00","2046550.00","56.75"
"Mon May 13 2024 11:20:00 GMT+0530 (India Standard Time)","90.70","96.20","85.75","86.50","553650.00","2007900.00","59.00"
"Mon May 13 2024 11:25:00 GMT+0530 (India Standard Time)","86.50","93.05","84.95","90.65","368850.00","2016150.00","59.00"
"Mon May 13 2024 11:30:00 GMT+0530 (India Standard Time)","90.65","105.50","87.90","103.20","743875.00","2016150.00","62.69"
"Mon May 13 2024 11:35:00 GMT+0530 (India Standard Time)","103.20","112.85","99.60","106.80","1032525.00","1929150.00","71.40"
"Mon May 13 2024 11:40:00 GMT+0530 (India Standard Time)","107.20","107.45","97.60","97.65","463750.00","1944500.00","71.40"
"Mon May 13 2024 11:45:00 GMT+0530 (India Standard Time)","97.90","100.65","87.60","91.60","693775.00","1958475.00","71.40"
"Mon May 13 2024 11:50:00 GMT+0530 (India Standard Time)","91.60","104.05","91.50","102.05","428950.00","1963450.00","71.40"
"Mon May 13 2024 11:55:00 GMT+0530 (India Standard Time)","102.05","103.60","95.60","98.40","551000.00","1995375.00","71.40"
"Mon May 13 2024 12:00:00 GMT+0530 (India Standard Time)","98.40","107.70","97.50","106.85","731000.00","1985600.00","71.40"
"Mon May 13 2024 12:05:00 GMT+0530 (India Standard Time)","106.85","109.30","99.25","101.95","558175.00","1963400.00","71.53"
"Mon May 13 2024 12:10:00 GMT+0530 (India Standard Time)","101.90","109.05","98.35","105.75","417700.00","1938275.00","71.53"
"Mon May 13 2024 12:15:00 GMT+0530 (India Standard Time)","105.75","110.90","95.25","101.00","722125.00","1950450.00","71.53"
"Mon May 13 2024 12:20:00 GMT+0530 (India Standard Time)","101.05","108.25","98.60","106.60","502875.00","1949450.00","71.53"
"Mon May 13 2024 12:25:00 GMT+0530 (India Standard Time)","106.60","126.65","104.75","125.40","1198300.00","2013550.00","77.28"
"Mon May 13 2024 12:30:00 GMT+0530 (India Standard Time)","125.40","129.65","117.95","124.95","1418850.00","2030250.00","85.85"
"Mon May 13 2024 12:35:00 GMT+0530 (India Standard Time)","125.20","132.15","120.05","129.80","1210225.00","2091475.00","88.39"
"Mon May 13 2024 12:40:00 GMT+0530 (India Standard Time)","129.70","134.85","121.25","124.40","1124450.00","2162325.00","89.90"
"Mon May 13 2024 12:45:00 GMT+0530 (India Standard Time)","124.40","124.70","109.80","119.05","795300.00","2091375.00","89.90"
"Mon May 13 2024 12:50:00 GMT+0530 (India Standard Time)","119.05","120.50","107.65","116.35","815125.00","2123525.00","89.90"
"Mon May 13 2024 12:55:00 GMT+0530 (India Standard Time)","116.35","122.85","116.10","122.40","623400.00","2140225.00","89.90"
"Mon May 13 2024 13:00:00 GMT+0530 (India Standard Time)","122.40","126.10","115.30","116.25","656275.00","2222775.00","89.90"
"Mon May 13 2024 13:05:00 GMT+0530 (India Standard Time)","116.10","127.10","116.05","125.25","509275.00","2184700.00","89.90"
"Mon May 13 2024 13:10:00 GMT+0530 (India Standard Time)","125.25","131.30","121.30","127.60","796275.00","2257400.00","91.68"
"Mon May 13 2024 13:15:00 GMT+0530 (India Standard Time)","127.60","132.25","116.10","116.95","1042575.00","2290150.00","91.68"
"Mon May 13 2024 13:20:00 GMT+0530 (India Standard Time)","116.65","119.35","87.75","89.55","1261175.00","2101100.00","148.46"
"Mon May 13 2024 13:25:00 GMT+0530 (India Standard Time)","89.55","99.65","89.30","93.00","818775.00","2039475.00","137.41"
"Mon May 13 2024 13:30:00 GMT+0530 (India Standard Time)","93.40","95.05","75.20","80.50","1332525.00","2145125.00","130.43"
"Mon May 13 2024 13:35:00 GMT+0530 (India Standard Time)","80.25","88.75","78.10","87.15","703950.00","2072950.00","126.82"
"Mon May 13 2024 13:40:00 GMT+0530 (India Standard Time)","87.25","94.65","83.20","94.05","520850.00","2032175.00","126.82"
"Mon May 13 2024 13:45:00 GMT+0530 (India Standard Time)","94.05","114.30","86.80","111.85","1161250.00","1995625.00","126.82"
"Mon May 13 2024 13:50:00 GMT+0530 (India Standard Time)","111.85","152.90","110.85","151.95","3132875.00","1851075.00","72.82"
"Mon May 13 2024 13:55:00 GMT+0530 (India Standard Time)","151.95","170.00","142.95","170.00","2241800.00","1730475.00","94.26"
"Mon May 13 2024 14:00:00 GMT+0530 (India Standard Time)","169.45","174.85","154.10","154.15","772050.00","1576775.00","102.26"
"Mon May 13 2024 14:05:00 GMT+0530 (India Standard Time)","154.20","166.00","149.55","152.85","723025.00","1569975.00","102.26"
"Mon May 13 2024 14:10:00 GMT+0530 (India Standard Time)","152.85","167.00","147.05","165.90","622875.00","1551675.00","102.26"
"Mon May 13 2024 14:15:00 GMT+0530 (India Standard Time)","166.20","176.75","161.40","165.00","942300.00","1427400.00","110.81"
"Mon May 13 2024 14:20:00 GMT+0530 (India Standard Time)","164.80","164.80","149.20","158.35","464100.00","1412950.00","110.81"
"Mon May 13 2024 14:25:00 GMT+0530 (India Standard Time)","157.90","166.75","151.00","166.20","483700.00","1415875.00","110.81"
"Mon May 13 2024 14:30:00 GMT+0530 (India Standard Time)","165.95","180.85","165.00","167.80","705100.00","1391850.00","118.68"
"Mon May 13 2024 14:35:00 GMT+0530 (India Standard Time)","167.70","178.60","165.55","174.95","384050.00","1389475.00","119.98"
"Mon May 13 2024 14:40:00 GMT+0530 (India Standard Time)","174.95","177.00","162.90","174.75","371325.00","1370425.00","119.98"
"Mon May 13 2024 14:45:00 GMT+0530 (India Standard Time)","174.75","178.35","164.85","168.65","351600.00","1358325.00","122.36"
"Mon May 13 2024 14:50:00 GMT+0530 (India Standard Time)","169.20","178.55","161.75","175.60","375075.00","1355825.00","122.36"
"Mon May 13 2024 14:55:00 GMT+0530 (India Standard Time)","175.60","178.70","165.50","168.75","330500.00","1312675.00","124.10"
"Mon May 13 2024 15:00:00 GMT+0530 (India Standard Time)","168.50","174.55","135.45","145.20","804000.00","1288250.00","124.10"
"Mon May 13 2024 15:05:00 GMT+0530 (India Standard Time)","145.20","158.05","141.75","154.05","452925.00","1275400.00","124.10"
"Mon May 13 2024 15:10:00 GMT+0530 (India Standard Time)","154.10","156.75","148.90","152.25","293225.00","1251325.00","124.10"
"Mon May 13 2024 15:15:00 GMT+0530 (India Standard Time)","152.25","168.65","148.65","163.60","496500.00","1224200.00","124.10"
