"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Thu May 09 2024 10:00:00 GMT+0530 (India Standard Time)","204.05","209.05","197.40","201.90","196225.00","803425.00","255.36"
"Thu May 09 2024 10:05:00 GMT+0530 (India Standard Time)","201.90","209.00","201.90","205.10","135175.00","856400.00","253.18"
"Thu May 09 2024 10:10:00 GMT+0530 (India Standard Time)","205.00","207.25","186.10","188.40","335875.00","885425.00","246.65"
"Thu May 09 2024 10:15:00 GMT+0530 (India Standard Time)","188.90","194.50","185.00","189.80","257450.00","1030925.00","236.66"
"Thu May 09 2024 10:20:00 GMT+0530 (India Standard Time)","190.00","190.00","163.50","163.50","697250.00","1243275.00","228.31"
"Thu May 09 2024 10:25:00 GMT+0530 (India Standard Time)","165.00","166.95","155.10","159.95","436425.00","1313300.00","210.30"
"Thu May 09 2024 10:30:00 GMT+0530 (India Standard Time)","159.95","165.70","157.85","165.40","290600.00","1442900.00","207.37"
"Thu May 09 2024 10:35:00 GMT+0530 (India Standard Time)","165.00","167.95","160.35","162.50","200925.00","1497800.00","206.49"
"Thu May 09 2024 10:40:00 GMT+0530 (India Standard Time)","162.75","164.45","153.50","156.60","305975.00","1558075.00","199.96"
"Thu May 09 2024 10:45:00 GMT+0530 (India Standard Time)","156.80","159.30","150.55","153.00","326550.00","1696925.00","193.81"
"Thu May 09 2024 10:50:00 GMT+0530 (India Standard Time)","153.00","160.15","152.20","153.70","190300.00","1716825.00","192.91"
"Thu May 09 2024 10:55:00 GMT+0530 (India Standard Time)","153.85","164.10","151.00","162.00","196375.00","1726750.00","192.91"
"Thu May 09 2024 11:00:00 GMT+0530 (India Standard Time)","162.15","162.15","154.30","157.35","137125.00","1744750.00","192.91"
"Thu May 09 2024 11:05:00 GMT+0530 (India Standard Time)","157.35","158.00","146.30","151.10","219800.00","1772775.00","187.31"
"Thu May 09 2024 11:10:00 GMT+0530 (India Standard Time)","151.10","152.70","148.05","150.60","141650.00","1792650.00","182.50"
"Thu May 09 2024 11:15:00 GMT+0530 (India Standard Time)","150.60","154.00","147.65","148.25","109050.00","1823650.00","181.08"
"Thu May 09 2024 11:20:00 GMT+0530 (India Standard Time)","148.95","152.85","144.60","148.00","194525.00","1876100.00","178.20"
"Thu May 09 2024 11:25:00 GMT+0530 (India Standard Time)","148.00","154.75","147.00","149.20","132650.00","1863375.00","178.20"
"Thu May 09 2024 11:30:00 GMT+0530 (India Standard Time)","149.20","156.70","144.50","153.95","196800.00","1881500.00","178.20"
"Thu May 09 2024 11:35:00 GMT+0530 (India Standard Time)","153.95","160.80","152.15","160.70","165400.00","1876900.00","178.20"
"Thu May 09 2024 11:40:00 GMT+0530 (India Standard Time)","161.00","164.85","156.35","160.00","181875.00","1890050.00","178.20"
"Thu May 09 2024 11:45:00 GMT+0530 (India Standard Time)","160.00","167.95","159.00","161.45","234150.00","1896325.00","178.20"
"Thu May 09 2024 11:50:00 GMT+0530 (India Standard Time)","161.45","167.10","157.05","157.60","173400.00","1919275.00","178.20"
"Thu May 09 2024 11:55:00 GMT+0530 (India Standard Time)","157.15","162.80","154.10","162.05","145650.00","1899475.00","178.20"
"Thu May 09 2024 12:00:00 GMT+0530 (India Standard Time)","162.50","164.10","157.55","160.30","107925.00","1936050.00","178.20"
"Thu May 09 2024 12:05:00 GMT+0530 (India Standard Time)","160.25","161.20","156.65","157.35","93300.00","1947575.00","178.20"
"Thu May 09 2024 12:10:00 GMT+0530 (India Standard Time)","157.50","163.40","155.50","162.80","126850.00","1954775.00","178.20"
"Thu May 09 2024 12:15:00 GMT+0530 (India Standard Time)","162.80","174.15","160.00","171.00","305725.00","1919750.00","178.20"
"Thu May 09 2024 12:20:00 GMT+0530 (India Standard Time)","171.10","172.00","166.80","168.45","158175.00","1936225.00","178.20"
"Thu May 09 2024 12:25:00 GMT+0530 (India Standard Time)","168.20","168.30","156.20","158.40","198025.00","1936350.00","178.20"
"Thu May 09 2024 12:30:00 GMT+0530 (India Standard Time)","158.40","160.30","153.40","159.95","181050.00","1937425.00","178.20"
"Thu May 09 2024 12:35:00 GMT+0530 (India Standard Time)","159.95","162.00","148.25","150.55","206050.00","1942325.00","178.20"
"Thu May 09 2024 12:40:00 GMT+0530 (India Standard Time)","150.55","153.35","145.10","147.50","216675.00","2001375.00","177.19"
"Thu May 09 2024 12:45:00 GMT+0530 (India Standard Time)","147.50","149.95","126.85","130.15","619575.00","2096300.00","172.27"
"Thu May 09 2024 12:50:00 GMT+0530 (India Standard Time)","130.15","131.75","115.25","121.95","799875.00","2171525.00","159.60"
"Thu May 09 2024 12:55:00 GMT+0530 (India Standard Time)","122.10","122.10","111.90","118.15","648775.00","2186850.00","152.31"
