"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Thu May 09 2024 10:00:00 GMT+0530 (India Standard Time)","235.00","240.00","228.00","232.55","14025.00","77500.00","288.04"
"Thu May 09 2024 10:05:00 GMT+0530 (India Standard Time)","232.90","240.00","232.40","236.10","7000.00","78550.00","285.78"
"Thu May 09 2024 10:10:00 GMT+0530 (India Standard Time)","236.10","238.00","215.50","220.00","31100.00","80750.00","278.89"
"Thu May 09 2024 10:15:00 GMT+0530 (India Standard Time)","220.00","224.55","213.95","219.80","19875.00","91125.00","268.48"
"Thu May 09 2024 10:20:00 GMT+0530 (India Standard Time)","219.80","219.80","192.25","192.40","83625.00","116550.00","260.03"
"Thu May 09 2024 10:25:00 GMT+0530 (India Standard Time)","192.40","194.00","181.60","187.50","149425.00","174100.00","239.41"
"Thu May 09 2024 10:30:00 GMT+0530 (India Standard Time)","187.40","193.85","184.65","193.55","95550.00","221850.00","237.43"
"Thu May 09 2024 10:35:00 GMT+0530 (India Standard Time)","192.55","196.00","188.00","190.55","73125.00","239125.00","236.72"
"Thu May 09 2024 10:40:00 GMT+0530 (India Standard Time)","190.55","193.00","181.25","184.90","132650.00","271725.00","230.49"
"Thu May 09 2024 10:45:00 GMT+0530 (India Standard Time)","184.90","187.35","176.80","179.85","181825.00","340150.00","223.77"
"Thu May 09 2024 10:50:00 GMT+0530 (India Standard Time)","179.85","187.85","178.70","180.95","83275.00","378525.00","222.94"
"Thu May 09 2024 10:55:00 GMT+0530 (India Standard Time)","180.10","192.50","177.70","189.65","84650.00","386950.00","222.94"
"Thu May 09 2024 11:00:00 GMT+0530 (India Standard Time)","189.65","189.75","181.00","185.00","49300.00","407925.00","222.94"
"Thu May 09 2024 11:05:00 GMT+0530 (India Standard Time)","185.00","185.10","171.95","177.80","78925.00","422050.00","217.01"
"Thu May 09 2024 11:10:00 GMT+0530 (India Standard Time)","177.40","178.75","174.30","176.25","46800.00","435000.00","211.42"
"Thu May 09 2024 11:15:00 GMT+0530 (India Standard Time)","176.25","180.25","173.25","173.85","56775.00","446100.00","209.66"
"Thu May 09 2024 11:20:00 GMT+0530 (India Standard Time)","173.85","179.60","170.50","173.50","81975.00","464800.00","207.16"
"Thu May 09 2024 11:25:00 GMT+0530 (India Standard Time)","174.15","181.00","172.35","174.95","50875.00","474700.00","207.16"
"Thu May 09 2024 11:30:00 GMT+0530 (India Standard Time)","175.00","183.20","170.00","179.75","114425.00","494300.00","207.16"
"Thu May 09 2024 11:35:00 GMT+0530 (India Standard Time)","180.30","188.15","178.15","187.55","78175.00","500300.00","207.16"
"Thu May 09 2024 11:40:00 GMT+0530 (India Standard Time)","188.25","192.80","183.00","187.55","73675.00","512000.00","207.16"
"Thu May 09 2024 11:45:00 GMT+0530 (India Standard Time)","187.45","195.95","185.65","188.75","120575.00","499900.00","207.16"
"Thu May 09 2024 11:50:00 GMT+0530 (India Standard Time)","188.75","195.25","182.95","184.00","67825.00","496350.00","207.16"
"Thu May 09 2024 11:55:00 GMT+0530 (India Standard Time)","184.00","190.35","180.30","189.95","53075.00","500825.00","207.16"
"Thu May 09 2024 12:00:00 GMT+0530 (India Standard Time)","189.95","191.60","184.40","188.00","40375.00","510125.00","207.16"
"Thu May 09 2024 12:05:00 GMT+0530 (India Standard Time)","188.00","188.40","183.15","183.90","38200.00","512175.00","207.16"
"Thu May 09 2024 12:10:00 GMT+0530 (India Standard Time)","183.75","191.00","182.00","190.40","52525.00","508950.00","207.16"
"Thu May 09 2024 12:15:00 GMT+0530 (India Standard Time)","190.60","203.05","187.00","199.80","119150.00","511600.00","207.16"
"Thu May 09 2024 12:20:00 GMT+0530 (India Standard Time)","199.80","200.80","195.00","196.75","64875.00","509325.00","207.16"
"Thu May 09 2024 12:25:00 GMT+0530 (India Standard Time)","197.20","197.20","183.25","185.90","84375.00","511350.00","207.16"
"Thu May 09 2024 12:30:00 GMT+0530 (India Standard Time)","185.90","188.05","180.40","187.50","83300.00","531775.00","207.16"
"Thu May 09 2024 12:35:00 GMT+0530 (India Standard Time)","187.35","189.65","175.00","177.65","126250.00","533750.00","207.16"
"Thu May 09 2024 12:40:00 GMT+0530 (India Standard Time)","176.85","180.00","170.60","174.00","121450.00","545475.00","206.60"
"Thu May 09 2024 12:45:00 GMT+0530 (India Standard Time)","173.45","176.45","150.45","154.00","271800.00","589975.00","201.42"
"Thu May 09 2024 12:50:00 GMT+0530 (India Standard Time)","154.00","155.55","137.00","143.65","378800.00","619850.00","186.77"
"Thu May 09 2024 12:55:00 GMT+0530 (India Standard Time)","144.10","144.10","132.35","140.30","218525.00","608225.00","177.97"
"Thu May 09 2024 13:00:00 GMT+0530 (India Standard Time)","140.25","146.75","138.80","145.40","96650.00","617450.00","177.97"
"Thu May 09 2024 13:05:00 GMT+0530 (India Standard Time)","145.90","147.30","141.70","142.70","76500.00","618625.00","177.97"
"Thu May 09 2024 13:10:00 GMT+0530 (India Standard Time)","142.90","143.35","138.10","141.60","76175.00","634750.00","172.57"
"Thu May 09 2024 13:15:00 GMT+0530 (India Standard Time)","141.45","143.80","139.65","140.80","42825.00","635625.00","170.80"
"Thu May 09 2024 13:20:00 GMT+0530 (India Standard Time)","140.80","141.00","126.45","126.45","194025.00","635650.00","164.88"
"Thu May 09 2024 13:25:00 GMT+0530 (India Standard Time)","126.25","138.45","125.90","136.00","107900.00","645300.00","164.26"
"Thu May 09 2024 13:30:00 GMT+0530 (India Standard Time)","136.00","140.65","133.15","136.75","60225.00","650500.00","164.26"
"Thu May 09 2024 13:35:00 GMT+0530 (India Standard Time)","136.75","141.45","135.20","140.95","36550.00","654025.00","164.26"
"Thu May 09 2024 13:40:00 GMT+0530 (India Standard Time)","140.95","144.00","135.60","137.65","77200.00","657300.00","164.26"
"Thu May 09 2024 13:45:00 GMT+0530 (India Standard Time)","137.65","150.15","136.40","145.90","102075.00","651450.00","164.26"
"Thu May 09 2024 13:50:00 GMT+0530 (India Standard Time)","145.90","146.35","135.10","136.55","77475.00","661975.00","164.26"
