Date,Open,High,Low,Close,Volume,OI,"Trend ‌Supertrend‌ (7,3)"
Thu May 09 2024 10:00:00 GMT+0530 (India Standard Time),110.05,114.5,105.15,109.15,140175,722475,76.4
Thu May 09 2024 10:05:00 GMT+0530 (India Standard Time),108.4,108.9,101.8,104.8,73725,720200,76.4
Thu May 09 2024 10:10:00 GMT+0530 (India Standard Time),104.8,120.1,102.8,116.15,169100,725425,76.4
Thu May 09 2024 10:15:00 GMT+0530 (India Standard Time),116.15,121.5,110.7,117.4,173000,714525,80.24
Thu May 09 2024 10:20:00 GMT+0530 (India Standard Time),117.4,140.1,116.65,140.1,358300,715700,87.59
Thu May 09 2024 10:25:00 GMT+0530 (India Standard Time),138.8,146.65,134.3,139.25,344475,719825,100.22
Thu May 09 2024 10:30:00 GMT+0530 (India Standard Time),139.25,143.05,132.4,132.8,193725,719400,100.22
Thu May 09 2024 10:35:00 GMT+0530 (India Standard Time),133.25,140.8,130.45,137.25,125650,734050,100.22
Thu May 09 2024 10:40:00 GMT+0530 (India Standard Time),137.55,143.85,133.35,141.6,167075,738925,101.6
Thu May 09 2024 10:45:00 GMT+0530 (India Standard Time),141.8,147.5,137.7,142.2,240175,776550,106.68
Thu May 09 2024 10:50:00 GMT+0530 (India Standard Time),142.2,143.3,134.7,140.7,223125,884675,106.68
Thu May 09 2024 10:55:00 GMT+0530 (India Standard Time),140.85,144.1,128.85,131.8,217825,936075,106.68
Thu May 09 2024 11:00:00 GMT+0530 (India Standard Time),131.8,139.15,131.65,134.4,141900,998175,106.68
Thu May 09 2024 11:05:00 GMT+0530 (India Standard Time),133.75,144.85,133.4,138.5,203975,1040850,106.68
Thu May 09 2024 11:10:00 GMT+0530 (India Standard Time),138.5,143.4,137.55,138.8,106300,1044450,108.68
Thu May 09 2024 11:15:00 GMT+0530 (India Standard Time),138.75,144.25,135.85,143,138200,1036575,109.19
Thu May 09 2024 11:20:00 GMT+0530 (India Standard Time),142.75,147.8,138.3,144.6,221175,1050500,112.53
Thu May 09 2024 11:25:00 GMT+0530 (India Standard Time),144.6,147,137.55,142.85,127975,1064325,112.53
Thu May 09 2024 11:30:00 GMT+0530 (India Standard Time),142.85,146,133.75,137.45,146675,1066075,112.53
Thu May 09 2024 11:35:00 GMT+0530 (India Standard Time),137.45,138.3,127.3,129.2,114875,1068400,112.53
Thu May 09 2024 11:40:00 GMT+0530 (India Standard Time),129.3,132.4,123.75,129.65,106575,1065150,112.53
Thu May 09 2024 11:45:00 GMT+0530 (India Standard Time),129.05,131.35,118.25,124.75,104475,1066600,112.53
Thu May 09 2024 11:50:00 GMT+0530 (India Standard Time),124.3,129.4,118.9,128.9,75575,1083775,112.53
Thu May 09 2024 11:55:00 GMT+0530 (India Standard Time),128.9,131.35,123.55,125,51825,1089000,112.53
Thu May 09 2024 12:00:00 GMT+0530 (India Standard Time),125.3,130,123.15,127.55,38950,1100250,112.53
Thu May 09 2024 12:05:00 GMT+0530 (India Standard Time),127.55,131,126.5,130.45,42625,1105325,112.53
Thu May 09 2024 12:10:00 GMT+0530 (India Standard Time),130.45,133.4,122.8,123.95,81250,1105375,112.53
Thu May 09 2024 12:15:00 GMT+0530 (India Standard Time),123.95,125.9,110.35,114.45,150725,1102400,112.53
Thu May 09 2024 12:20:00 GMT+0530 (India Standard Time),114.45,118.1,112,116.55,83325,1113775,112.53
Thu May 09 2024 12:25:00 GMT+0530 (India Standard Time),116.55,129.25,116.5,128,129150,1121925,112.53
Thu May 09 2024 12:30:00 GMT+0530 (India Standard Time),127.8,133,124.25,124.25,120025,1141750,112.53
Thu May 09 2024 12:35:00 GMT+0530 (India Standard Time),124.3,135.9,121.85,134.4,144400,1141100,112.53
