Date,Open,High,Low,Close,Volume,OI,"Trend ‌Supertrend‌ (7,3)"
Fri May 10 2024 10:05:00 GMT+0530 (India Standard Time),102.9,105.6,95.45,102.5,1200425,5389675,142.27
Fri May 10 2024 10:10:00 GMT+0530 (India Standard Time),102.5,104.6,97.4,100.8,1002825,5414725,139.87
Fri May 10 2024 10:15:00 GMT+0530 (India Standard Time),100.8,103,91.05,96.45,1636925,5506475,135.46
Fri May 10 2024 10:20:00 GMT+0530 (India Standard Time),96.4,109.8,96.35,106,2438700,5730100,135.46
Fri May 10 2024 10:25:00 GMT+0530 (India Standard Time),106,111.6,100.55,108,1482000,5693175,135.46
Fri May 10 2024 10:30:00 GMT+0530 (India Standard Time),108,113.35,99.8,102.7,1633050,5788825,135.46
Fri May 10 2024 10:35:00 GMT+0530 (India Standard Time),102.85,107.15,99.35,105.6,851450,5771375,135.46
Fri May 10 2024 10:40:00 GMT+0530 (India Standard Time),105.6,110.5,104.65,108.7,916950,5792800,135.46
Fri May 10 2024 10:45:00 GMT+0530 (India Standard Time),108.7,123.6,108.2,119.9,2598500,5832425,135.46
Fri May 10 2024 10:50:00 GMT+0530 (India Standard Time),119.9,143.75,117.2,139.6,3786650,5718175,88.81
Fri May 10 2024 10:55:00 GMT+0530 (India Standard Time),139.3,143.1,129.15,136.25,2293775,5677325,94.44
Fri May 10 2024 11:00:00 GMT+0530 (India Standard Time),136.25,143.9,132.95,134.85,2090625,5729625,98
Fri May 10 2024 11:05:00 GMT+0530 (India Standard Time),134.85,134.85,119.65,124.75,1892975,5648825,98
Fri May 10 2024 11:10:00 GMT+0530 (India Standard Time),125.05,127.9,118.7,125.75,927950,5639200,98
Fri May 10 2024 11:15:00 GMT+0530 (India Standard Time),125.75,127.35,112.2,112.6,1291925,5722950,98
Fri May 10 2024 11:20:00 GMT+0530 (India Standard Time),112.6,117.2,107.2,108.4,1340650,5488675,98
Fri May 10 2024 11:25:00 GMT+0530 (India Standard Time),108.25,113.4,105.75,111.65,1102950,5482550,98
Fri May 10 2024 11:30:00 GMT+0530 (India Standard Time),111.65,118.7,111.5,118.5,1081700,5644800,98
Fri May 10 2024 11:35:00 GMT+0530 (India Standard Time),118.5,126.6,115.55,122.35,1351000,5712425,98
Fri May 10 2024 11:40:00 GMT+0530 (India Standard Time),122.1,129.4,117.7,121.7,1482275,5800775,98
Fri May 10 2024 11:45:00 GMT+0530 (India Standard Time),121.35,133.85,120.35,131,1589050,5750400,98
Fri May 10 2024 11:50:00 GMT+0530 (India Standard Time),130.75,137.3,127.55,133.8,1704425,5815400,98.1
Fri May 10 2024 11:55:00 GMT+0530 (India Standard Time),133.8,140.35,132.05,133.25,1764800,5847300,103.22
Fri May 10 2024 12:00:00 GMT+0530 (India Standard Time),133.25,133.25,124.2,131.85,1468650,5774450,103.22
Fri May 10 2024 12:05:00 GMT+0530 (India Standard Time),131.65,136.55,123.3,125.5,1163600,5768450,103.22
Fri May 10 2024 12:10:00 GMT+0530 (India Standard Time),125.5,133.7,122.25,132.15,1021550,5812850,103.22
Fri May 10 2024 12:15:00 GMT+0530 (India Standard Time),132.15,141.1,128,135.1,1845075,5935050,103.22
Fri May 10 2024 12:20:00 GMT+0530 (India Standard Time),135.1,136.2,128.05,133.95,1142850,6011000,103.22
Fri May 10 2024 12:25:00 GMT+0530 (India Standard Time),134.25,149.55,132.3,136.3,3561475,6142650,105.39
Fri May 10 2024 12:30:00 GMT+0530 (India Standard Time),136.2,136.2,126.85,132.05,1654175,5952050,105.39
Fri May 10 2024 12:35:00 GMT+0530 (India Standard Time),132.5,134.6,125.45,134,1130300,6130200,105.39
Fri May 10 2024 12:40:00 GMT+0530 (India Standard Time),134.4,136.9,129.3,135.75,1167375,6164200,105.39
Fri May 10 2024 12:45:00 GMT+0530 (India Standard Time),135.75,145.9,134.85,139.8,2595075,6173000,108.23
Fri May 10 2024 12:50:00 GMT+0530 (India Standard Time),139.8,146.15,135.95,144.85,1537075,6200725,109.13
Fri May 10 2024 12:55:00 GMT+0530 (India Standard Time),144.85,155,138.2,152.05,3378400,6294325,112.04
Fri May 10 2024 13:00:00 GMT+0530 (India Standard Time),152.05,160.4,141.4,148.45,3800500,5873650,113.13
Fri May 10 2024 13:05:00 GMT+0530 (India Standard Time),148.1,151.25,140.85,151.1,1426250,5891700,113.13
Fri May 10 2024 13:10:00 GMT+0530 (India Standard Time),151.8,157.9,147.35,154.95,1997200,6011025,116.54
Fri May 10 2024 13:15:00 GMT+0530 (India Standard Time),154.95,161.75,148.1,158.45,2070475,5909625,118.14
Fri May 10 2024 13:20:00 GMT+0530 (India Standard Time),158.7,159.65,144.5,152.6,1466050,5896850,118.14
Fri May 10 2024 13:25:00 GMT+0530 (India Standard Time),153,154,137.6,140.45,1602025,5919125,118.14
Fri May 10 2024 13:30:00 GMT+0530 (India Standard Time),140.35,142.4,123,134.7,1995925,5559775,118.14
Fri May 10 2024 13:35:00 GMT+0530 (India Standard Time),134.85,141.25,132.55,135.95,1302575,5620925,118.14
Fri May 10 2024 13:40:00 GMT+0530 (India Standard Time),135.95,136.05,127.05,129.8,956925,5663000,118.14
Fri May 10 2024 13:45:00 GMT+0530 (India Standard Time),129.9,136.6,128.1,129.6,1042825,5628750,118.14
Fri May 10 2024 13:50:00 GMT+0530 (India Standard Time),129.25,129.9,117,121.2,1686550,5447875,118.14
Fri May 10 2024 13:55:00 GMT+0530 (India Standard Time),121,124.4,115.15,116.35,1035025,5466500,155.15
Fri May 10 2024 14:00:00 GMT+0530 (India Standard Time),115.8,129.5,113.65,129.35,1768025,5601800,155.15
Fri May 10 2024 14:05:00 GMT+0530 (India Standard Time),129.45,133,124.85,129.5,1449575,5570675,155.15
Fri May 10 2024 14:10:00 GMT+0530 (India Standard Time),129.1,138.45,128.45,133.85,1511625,5560925,155.15
Fri May 10 2024 14:15:00 GMT+0530 (India Standard Time),133.85,138.65,127.3,134.1,1533050,5671925,155.15
Fri May 10 2024 14:20:00 GMT+0530 (India Standard Time),134,139.7,132.75,136.75,1134950,5645625,155.15
Fri May 10 2024 14:25:00 GMT+0530 (India Standard Time),136.75,140.1,135.5,140.1,1182325,5638325,155.15
Fri May 10 2024 14:30:00 GMT+0530 (India Standard Time),140.05,140.3,128.9,136.85,1351075,5563125,155.15
Fri May 10 2024 14:35:00 GMT+0530 (India Standard Time),136.95,142.9,134.7,139.55,1847700,5610475,155.15
Fri May 10 2024 14:40:00 GMT+0530 (India Standard Time),139.6,141.15,129.65,131,1277575,5532100,155.15
Fri May 10 2024 14:45:00 GMT+0530 (India Standard Time),131.1,135.9,122.7,133,1552750,5444250,155.15
Fri May 10 2024 14:50:00 GMT+0530 (India Standard Time),133.05,135.45,129.75,132,898725,5428250,155.15
Fri May 10 2024 14:55:00 GMT+0530 (India Standard Time),131.85,134.35,125.95,128.85,834575,5308750,155.15
Fri May 10 2024 15:00:00 GMT+0530 (India Standard Time),128,130,111.65,114.55,2089675,5086825,153.5
Fri May 10 2024 15:05:00 GMT+0530 (India Standard Time),115.05,117.9,106.45,110.2,1541950,5042450,145.09
Fri May 10 2024 15:10:00 GMT+0530 (India Standard Time),110.3,119.6,109,119.55,1489550,5051875,145.09
Fri May 10 2024 15:15:00 GMT+0530 (India Standard Time),119.55,125.45,112.5,116.05,1708750,4900450,145.09
Fri May 10 2024 15:20:00 GMT+0530 (India Standard Time),116.35,118.5,114.2,114.55,1025425,4805125,145.09
Fri May 10 2024 15:25:00 GMT+0530 (India Standard Time),114.95,119.95,114.95,118.05,1208450,4664575,145.09
Mon May 13 2024 09:15:00 GMT+0530 (India Standard Time),118.9,155.65,117.9,154,5818250,5253125,109.16
Mon May 13 2024 09:20:00 GMT+0530 (India Standard Time),153.75,178.15,148.65,173.3,4906500,5529400,115.88
Mon May 13 2024 09:25:00 GMT+0530 (India Standard Time),173.3,175.4,156.55,167.8,2924100,5041150,117.16
Mon May 13 2024 09:30:00 GMT+0530 (India Standard Time),168.3,202.85,161.85,201.05,4934125,5000275,122.94
Mon May 13 2024 09:35:00 GMT+0530 (India Standard Time),201.05,211.4,189.55,208.7,2792425,4845525,140.19
Mon May 13 2024 09:40:00 GMT+0530 (India Standard Time),208.7,221.6,194.45,218.45,2930525,4593375,144.71
Mon May 13 2024 09:45:00 GMT+0530 (India Standard Time),218.45,218.55,198.2,198.75,1575975,4377675,145.39
Mon May 13 2024 09:50:00 GMT+0530 (India Standard Time),198.75,215,198.75,213.1,1261625,4337850,145.92
Mon May 13 2024 09:55:00 GMT+0530 (India Standard Time),213.1,227,207.8,222.65,1685925,4262475,156.93
Mon May 13 2024 10:00:00 GMT+0530 (India Standard Time),222.65,242.5,220.55,231.25,1669625,4122800,170.28
Mon May 13 2024 10:05:00 GMT+0530 (India Standard Time),230.75,236.5,213.75,215.45,948625,4069625,170.28
Mon May 13 2024 10:10:00 GMT+0530 (India Standard Time),215.45,225.7,200.35,205.25,938300,4071825,170.28
Mon May 13 2024 10:15:00 GMT+0530 (India Standard Time),205.25,227.15,204.55,220.35,869575,4032825,170.28
Mon May 13 2024 10:20:00 GMT+0530 (India Standard Time),220.35,230.75,211.95,214.7,776275,4017200,170.28
Mon May 13 2024 10:25:00 GMT+0530 (India Standard Time),214.7,216.4,200.3,210.8,656475,4046875,170.28
Mon May 13 2024 10:30:00 GMT+0530 (India Standard Time),210.4,224.25,206.75,220,597100,4002975,170.28
Mon May 13 2024 10:35:00 GMT+0530 (India Standard Time),220,236.7,219.4,234.15,732925,3995075,170.28
Mon May 13 2024 10:40:00 GMT+0530 (India Standard Time),234.3,246.55,230.55,240.1,974825,3960500,181.19
Mon May 13 2024 10:45:00 GMT+0530 (India Standard Time),240.1,251,224.7,225.85,927625,3846750,181.19
Mon May 13 2024 10:50:00 GMT+0530 (India Standard Time),225,234.05,205.45,206.55,842075,3797650,181.19
Mon May 13 2024 10:55:00 GMT+0530 (India Standard Time),206.55,216,200.95,204.05,713350,3805550,181.19
Mon May 13 2024 11:00:00 GMT+0530 (India Standard Time),204.5,209.95,189.8,194.2,875650,3776525,181.19
Mon May 13 2024 11:05:00 GMT+0530 (India Standard Time),194.2,196.85,169.6,174.6,1786700,3915175,247.39
Mon May 13 2024 11:10:00 GMT+0530 (India Standard Time),174.6,184.4,173,180.75,742550,3941900,238.58
Mon May 13 2024 11:15:00 GMT+0530 (India Standard Time),180.3,180.65,151.35,157.55,1419875,4028425,229.93
Mon May 13 2024 11:20:00 GMT+0530 (India Standard Time),157.65,168.45,151,167.2,1384725,4151825,222
Mon May 13 2024 11:25:00 GMT+0530 (India Standard Time),167.2,169.55,158.05,161.6,737875,4163350,222
Mon May 13 2024 11:30:00 GMT+0530 (India Standard Time),161.25,165,131.25,134.7,1763900,4213250,212.57
Mon May 13 2024 11:35:00 GMT+0530 (India Standard Time),134.7,141.1,127.6,134.55,2237650,4439625,195.37
Mon May 13 2024 11:40:00 GMT+0530 (India Standard Time),134.55,147,134.1,146.7,1504350,4523025,195.37
Mon May 13 2024 11:45:00 GMT+0530 (India Standard Time),146.7,159.4,143.25,155.65,2010400,4476400,195.37
Mon May 13 2024 11:50:00 GMT+0530 (India Standard Time),155.65,155.7,138,142.55,1178700,4470100,195.37
Mon May 13 2024 11:55:00 GMT+0530 (India Standard Time),142.4,150.95,141.6,147.7,871525,4510050,195.37
Mon May 13 2024 12:00:00 GMT+0530 (India Standard Time),148,148.7,136.75,139.55,1458875,4676125,192.43
Mon May 13 2024 12:05:00 GMT+0530 (India Standard Time),139.55,147,135.3,146.05,1408925,4770075,188.77
Mon May 13 2024 12:10:00 GMT+0530 (India Standard Time),146.05,149,134.8,138.25,1317425,4798875,188.77
Mon May 13 2024 12:15:00 GMT+0530 (India Standard Time),138.2,149.95,131.2,143,1649100,4981300,188.77
Mon May 13 2024 12:20:00 GMT+0530 (India Standard Time),143,145.6,133.5,135.35,1122600,5050025,186.08
Mon May 13 2024 12:25:00 GMT+0530 (India Standard Time),135.35,137.9,108.65,109.6,2915275,5130250,175.69
Mon May 13 2024 12:30:00 GMT+0530 (India Standard Time),109.45,118.15,106.65,112,1934050,5130225,162.26
Mon May 13 2024 12:35:00 GMT+0530 (India Standard Time),112.05,117.45,104.8,107.25,1729275,5079950,159.28
Mon May 13 2024 12:40:00 GMT+0530 (India Standard Time),107.45,115.9,101.75,113.8,1962400,5002200,156.17
Mon May 13 2024 12:45:00 GMT+0530 (India Standard Time),113.75,125.7,113,117.15,2637450,5052225,156.17
Mon May 13 2024 12:50:00 GMT+0530 (India Standard Time),117.15,129.75,115.1,120.4,2269375,5175950,156.17
Mon May 13 2024 12:55:00 GMT+0530 (India Standard Time),120.4,120.85,113.3,113.6,1138125,5163000,156.17
Mon May 13 2024 13:00:00 GMT+0530 (India Standard Time),113.45,121.2,110.15,120.5,1291500,5139300,156.17
Mon May 13 2024 13:05:00 GMT+0530 (India Standard Time),120.4,120.75,108.65,111.4,1135300,5170825,155.12
Mon May 13 2024 13:10:00 GMT+0530 (India Standard Time),111.4,114.2,103.85,107.75,1010900,5182725,148.1
Mon May 13 2024 13:15:00 GMT+0530 (India Standard Time),107.75,118.65,104.35,118,1454675,5304800,148.1
Mon May 13 2024 13:20:00 GMT+0530 (India Standard Time),118.35,145.2,115.95,142.65,3932175,5347775,148.1
Mon May 13 2024 13:25:00 GMT+0530 (India Standard Time),143.5,144,130.4,140.35,2496375,5187500,148.1
Mon May 13 2024 13:30:00 GMT+0530 (India Standard Time),140,163.45,138.65,157,4176725,4835300,101.26
Mon May 13 2024 13:35:00 GMT+0530 (India Standard Time),157.1,160,141.6,146.6,1962700,4758525,101.26
Mon May 13 2024 13:40:00 GMT+0530 (India Standard Time),146.9,152.5,134.85,135.9,1424700,4826800,101.26
Mon May 13 2024 13:45:00 GMT+0530 (India Standard Time),136.35,146.35,115.2,116.75,2403300,4917000,101.26
Mon May 13 2024 13:50:00 GMT+0530 (India Standard Time),116.75,119,83.65,83.65,3628200,4861200,165.32
Mon May 13 2024 13:55:00 GMT+0530 (India Standard Time),84.45,87.85,72.7,72.7,3366850,5039725,141.62
Mon May 13 2024 14:00:00 GMT+0530 (India Standard Time),73,80.15,69.6,79.95,1968225,5363650,131.98
Mon May 13 2024 14:05:00 GMT+0530 (India Standard Time),80.05,84.4,74.75,82.85,1456100,5411050,131.98
Mon May 13 2024 14:10:00 GMT+0530 (India Standard Time),82.85,86,75.45,76.3,1224975,5384750,130.74
Mon May 13 2024 14:15:00 GMT+0530 (India Standard Time),76.3,78.85,71.75,76.75,1770975,5461850,121.21
Mon May 13 2024 14:20:00 GMT+0530 (India Standard Time),76.75,85.6,76.75,80.2,1896475,5382275,121.21
Mon May 13 2024 14:25:00 GMT+0530 (India Standard Time),80.65,85.65,75.05,75.3,1279100,5372275,121.21
Mon May 13 2024 14:30:00 GMT+0530 (India Standard Time),75.55,76.15,67,74.2,1731275,5448950,111.09
Mon May 13 2024 14:35:00 GMT+0530 (India Standard Time),74.05,75,67.1,69.9,1155375,5419450,108.31
Mon May 13 2024 14:40:00 GMT+0530 (India Standard Time),69.9,75.05,68.6,70,885300,5389275,106.52
Mon May 13 2024 14:45:00 GMT+0530 (India Standard Time),70,74.25,68.05,72.2,821725,5356025,103.55
Mon May 13 2024 14:50:00 GMT+0530 (India Standard Time),72.2,75.55,66.6,68.55,1135950,5317700,102.68
Mon May 13 2024 14:55:00 GMT+0530 (India Standard Time),68.7,71.9,63.25,70.4,984825,5263250,98.37
Mon May 13 2024 15:00:00 GMT+0530 (India Standard Time),70.35,85.35,67,81,3072225,5052150,98.37
Mon May 13 2024 15:05:00 GMT+0530 (India Standard Time),81.2,83.05,71.7,76.25,1457475,5006025,98.37
Mon May 13 2024 15:10:00 GMT+0530 (India Standard Time),76.25,78.1,73,74.55,912175,4902025,98.37
Mon May 13 2024 15:15:00 GMT+0530 (India Standard Time),74.55,77.4,66.5,70.25,1489950,4591475,98.37
Mon May 13 2024 15:20:00 GMT+0530 (India Standard Time),70.45,70.5,64.65,65.5,1125075,4483600,97.25
Mon May 13 2024 15:25:00 GMT+0530 (India Standard Time),65.5,66.9,59,59.05,1610175,4241025,91.77
Tue May 14 2024 09:15:00 GMT+0530 (India Standard Time),62,66.9,50.2,52.05,2776800,4634325,90.41
Tue May 14 2024 09:20:00 GMT+0530 (India Standard Time),52.05,72.55,52.05,68.75,2689500,4925150,90.41
Tue May 14 2024 09:25:00 GMT+0530 (India Standard Time),68.75,82,61.85,69.15,3393650,5037000,90.41
Tue May 14 2024 09:30:00 GMT+0530 (India Standard Time),69.15,81.4,63.4,73.25,1981450,5157575,90.41
Tue May 14 2024 09:35:00 GMT+0530 (India Standard Time),73.25,75.65,59.7,62.5,1571725,5250150,90.41
Tue May 14 2024 09:40:00 GMT+0530 (India Standard Time),62.5,68.5,61.2,64.4,1146900,5289550,90.41
Tue May 14 2024 09:45:00 GMT+0530 (India Standard Time),63.95,73.25,63,67.8,1367625,5355900,90.41
Tue May 14 2024 09:50:00 GMT+0530 (India Standard Time),67.8,74.95,65.35,71.2,1186275,5421675,90.41
Tue May 14 2024 09:55:00 GMT+0530 (India Standard Time),71.2,73.5,50.15,61.2,2029200,5448275,90.41
Tue May 14 2024 10:00:00 GMT+0530 (India Standard Time),61.2,79.3,60.3,77.6,2303500,5414800,90.41
Tue May 14 2024 10:05:00 GMT+0530 (India Standard Time),77.55,85,69.15,78.15,2018100,5383725,90.41
Tue May 14 2024 10:10:00 GMT+0530 (India Standard Time),78.15,87.25,75.7,77.45,2095450,5427275,90.41
Tue May 14 2024 10:15:00 GMT+0530 (India Standard Time),77.45,77.85,63.15,66.75,1524625,5473850,90.41
Tue May 14 2024 10:20:00 GMT+0530 (India Standard Time),66.75,76.2,66.05,75.35,970650,5400775,90.41
Tue May 14 2024 10:25:00 GMT+0530 (India Standard Time),75.35,77.75,58.6,60.15,1462350,5452600,90.41
Tue May 14 2024 10:30:00 GMT+0530 (India Standard Time),60.15,67.8,58.25,61.5,1057325,5418275,90.41
Tue May 14 2024 10:35:00 GMT+0530 (India Standard Time),61.65,64.45,59,61,736350,5513000,90.41
Tue May 14 2024 10:40:00 GMT+0530 (India Standard Time),60.95,64,51.8,51.8,830725,5535575,90.41
Tue May 14 2024 10:45:00 GMT+0530 (India Standard Time),51.8,59.65,51.8,57.25,950925,5579750,90.41
Tue May 14 2024 10:50:00 GMT+0530 (India Standard Time),57.25,63.9,56.8,60.95,1017725,5651375,90.41
Tue May 14 2024 10:55:00 GMT+0530 (India Standard Time),60.95,63.5,56.2,57.2,731375,5674550,90.41
Tue May 14 2024 11:00:00 GMT+0530 (India Standard Time),57.2,58.45,46.6,48.05,1183150,5700625,85
Tue May 14 2024 11:05:00 GMT+0530 (India Standard Time),47.85,49.35,43,46,1550025,5812775,76.73
Tue May 14 2024 11:10:00 GMT+0530 (India Standard Time),46,46.85,43.85,45.2,1029975,5982200,72.83
Tue May 14 2024 11:15:00 GMT+0530 (India Standard Time),44.6,46.75,41.05,43.3,1303850,6461400,69.9
