Date,Open,High,Low,Close,Volume,OI,"Trend ‌Supertrend‌ (7,3)"
Thu May 09 2024 10:00:00 GMT+0530 (India Standard Time),148,153.65,141.95,146.75,290625,1857875,103.24
Thu May 09 2024 10:05:00 GMT+0530 (India Standard Time),146.9,146.9,138,142,158500,1882250,103.24
Thu May 09 2024 10:10:00 GMT+0530 (India Standard Time),142,160.9,139.35,157.15,526425,1913100,104.37
Thu May 09 2024 10:15:00 GMT+0530 (India Standard Time),156.9,162,149.6,156.65,390450,1941175,111.27
Thu May 09 2024 10:20:00 GMT+0530 (India Standard Time),156.5,185,156.5,185,906975,1963225,120.37
Thu May 09 2024 10:25:00 GMT+0530 (India Standard Time),181.8,192.55,177.4,183.9,764300,1962675,135.3
Thu May 09 2024 10:30:00 GMT+0530 (India Standard Time),183.9,188.8,175.45,175.5,446200,1819025,135.3
Thu May 09 2024 10:35:00 GMT+0530 (India Standard Time),176,184.4,172.55,180.85,352675,1742575,135.3
Thu May 09 2024 10:40:00 GMT+0530 (India Standard Time),180.55,188.65,176,186.3,390050,1685675,137.06
Thu May 09 2024 10:45:00 GMT+0530 (India Standard Time),185.65,193.1,181.4,186.95,439625,1562575,143.44
Thu May 09 2024 10:50:00 GMT+0530 (India Standard Time),186.95,188.55,178.25,186.25,265925,1937725,143.44
Thu May 09 2024 10:55:00 GMT+0530 (India Standard Time),185.7,189.95,171.5,175.9,162675,1963100,143.44
Thu May 09 2024 11:00:00 GMT+0530 (India Standard Time),175.9,184.75,175.4,179.25,131950,2077050,143.44
Thu May 09 2024 11:05:00 GMT+0530 (India Standard Time),178.2,192.3,178.05,184.75,198275,2045475,143.44
Thu May 09 2024 11:10:00 GMT+0530 (India Standard Time),185,190.95,183.5,185.35,142775,2101000,148.22
Thu May 09 2024 11:15:00 GMT+0530 (India Standard Time),185.35,191.6,181.65,190.15,163825,2109325,148.93
Thu May 09 2024 11:20:00 GMT+0530 (India Standard Time),189.35,196,184,192.1,206000,2145100,152.55
Thu May 09 2024 11:25:00 GMT+0530 (India Standard Time),191.9,194.4,183.05,189.6,118575,2162150,152.55
Thu May 09 2024 11:30:00 GMT+0530 (India Standard Time),189.6,194.1,178.85,182.85,163425,2151175,152.55
Thu May 09 2024 11:35:00 GMT+0530 (India Standard Time),182.7,184,170.65,173.05,117050,2142700,152.55
Thu May 09 2024 11:40:00 GMT+0530 (India Standard Time),173.05,176.8,166.85,173,156925,2142700,152.55
Thu May 09 2024 11:45:00 GMT+0530 (India Standard Time),173,175.8,160.05,168,169125,2146600,152.55
Thu May 09 2024 11:50:00 GMT+0530 (India Standard Time),167.75,174.7,160.2,173,179075,2028325,152.55
Thu May 09 2024 11:55:00 GMT+0530 (India Standard Time),172.85,176.45,166.3,168.15,123725,2039950,152.55
Thu May 09 2024 12:00:00 GMT+0530 (India Standard Time),168.05,174.65,165.9,170.45,82875,1733250,152.55
Thu May 09 2024 12:05:00 GMT+0530 (India Standard Time),170.45,175.8,169.85,174.75,79275,1593500,152.55
Thu May 09 2024 12:10:00 GMT+0530 (India Standard Time),174.75,177.95,165.2,166.6,102925,1528200,152.55
Thu May 09 2024 12:15:00 GMT+0530 (India Standard Time),166.6,169.25,149.9,154.8,280875,1481900,152.55
Thu May 09 2024 12:20:00 GMT+0530 (India Standard Time),154.55,159.65,152.15,157.95,122050,1474900,152.55
Thu May 09 2024 12:25:00 GMT+0530 (India Standard Time),157.55,173.45,157.55,171.4,187100,1467750,152.55
Thu May 09 2024 12:30:00 GMT+0530 (India Standard Time),171.25,177.45,166.6,167,166200,1474825,152.55
Thu May 09 2024 12:35:00 GMT+0530 (India Standard Time),167.05,180.4,164,178.85,206100,1466225,152.55
Thu May 09 2024 12:40:00 GMT+0530 (India Standard Time),180.35,186,175.15,182.8,201150,1468100,152.55
Thu May 09 2024 12:45:00 GMT+0530 (India Standard Time),182.8,210.4,178.6,206.1,693625,1384825,152.55
Thu May 09 2024 12:50:00 GMT+0530 (India Standard Time),206.1,229,202.25,226.1,504900,1352175,164.86
Thu May 09 2024 12:55:00 GMT+0530 (India Standard Time),226.3,245,225,229.9,431300,1320475,182.92
Thu May 09 2024 13:00:00 GMT+0530 (India Standard Time),230.15,231,214.35,218.25,148725,1275875,182.92
Thu May 09 2024 13:05:00 GMT+0530 (India Standard Time),217.35,224.25,211.4,219.9,122000,1282900,182.92
Thu May 09 2024 13:10:00 GMT+0530 (India Standard Time),219.9,229,218.65,221.1,91575,1277225,182.92
Thu May 09 2024 13:15:00 GMT+0530 (India Standard Time),221.1,227.5,216.85,222.8,119225,1305975,182.92
Thu May 09 2024 13:20:00 GMT+0530 (India Standard Time),222.8,247.25,221.1,247.1,205550,1297550,184.38
Thu May 09 2024 13:25:00 GMT+0530 (India Standard Time),247.45,248.7,221.8,226.7,200200,1295025,184.38
Thu May 09 2024 13:30:00 GMT+0530 (India Standard Time),226.45,232.55,219.45,227.25,87525,1324000,184.38
Thu May 09 2024 13:35:00 GMT+0530 (India Standard Time),227.55,230.95,218.9,219.15,113400,1327400,184.38
Thu May 09 2024 13:40:00 GMT+0530 (India Standard Time),219.55,225.9,211.75,224.8,134825,1360725,184.38
Thu May 09 2024 13:45:00 GMT+0530 (India Standard Time),224.35,224.65,199.4,207.4,241675,1371975,184.38
Thu May 09 2024 13:50:00 GMT+0530 (India Standard Time),207.4,225.3,204.9,220.85,166450,1364950,184.38
Thu May 09 2024 13:55:00 GMT+0530 (India Standard Time),220.85,229.7,217,221.5,121750,1396775,184.38
